Facility ID,Office name,Profit center,Reporting Office Nam,Pincode,Head Office,Division,TALUK,PLI Facility ID,SOL ID,WEGCODE,SUBDIVISION,Mobile,Plant,Latitude Actual,Longitude Actual,Delivery/Non-Deliver,Reporting Office,PLANT PORTAL,Storage Location Nam,Facility Type,Plant Name,Storage Location,PORTAL_STR_LOC,Address1,Region,Region_1,Circle,City
BO29211103003,Chinnaputhur BO,2922910303,Ellisnagar SO,638657,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101010,0,,Dharapuram Sub Division,8526912541,T2B1,10.71963,77.43333,Delivery,Ellisnagar SO,,B033,BO,,,,"NEAR RATION SHOP, CHINNAPUTHUR, ELLISNAG","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211103004,Chitravuthampalayam BO,2922910304,Ellisnagar SO,638657,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101021,0,,Dharapuram Sub Division,9442494450,T2B1,10.7174581,77.5105791,Delivery,Ellisnagar SO,,B034,BO,,,,"NEAR PANCHAYAT OFFICE, CHITRAVUTHAMPALAY","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211103005,Dasarapatti BO,2922910305,Ellisnagar SO,638657,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101012,0,,Dharapuram Sub Division,8056760633,T2B1,10.68496,77.35769,Delivery,Ellisnagar SO,,B035,BO,,,,"NEAR HIGH SCHOOL, DASARAPATTI, ELLISNAGA","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211103006,Gethelrev BO,2922910306,Ellisnagar SO,638657,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101013,0,,Dharapuram Sub Division,9843746491,T2B1,10.78534,77.44228,Delivery,Ellisnagar SO,,B036,BO,,,,"GETHALREV BO, GETHALREV, ELLISNAGAR","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211103007,Govindapuram BO,2922910307,Ellisnagar SO,638657,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101014,0,,Dharapuram Sub Division,9976987559,T2B1,10.709,77.42205,Delivery,Ellisnagar SO,,B037,BO,,,,"NEAR CANARA BANK, GOVINDAPURAM, ELLISNAG","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211103008,Kallivalasu BO,2922910308,Ellisnagar SO,638657,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101015,0,,Dharapuram Sub Division,9952304753,T2B1,10.78905,77.39127,Delivery,Ellisnagar SO,,B038,BO,,,,"NEAR PANCHAYAT OFFICE, KALLIVALASU, ELLI","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211103009,Kullaipalayam BO,2922910309,Ellisnagar SO,638657,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101016,0,,Dharapuram Sub Division,8098626264,T2B1,10.81377,77.52585,Delivery,Ellisnagar SO,,B039,BO,,,,"NEAR PANCHAYAT OFFICE, KULLAIPALAYAM, EL","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211103010,Nanjiampalayam BO,2922910310,Ellisnagar SO,638657,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101017,0,,Dharapuram Sub Division,9585423513,T2B1,10.76708,77.51212,Delivery,Ellisnagar SO,,B03A,BO,,,,"NANJIAMPALAYAM BO, NANJIAMPALAYAM, ELLIS","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211103011,Nanjundapuram BO,2922910311,Ellisnagar SO,638657,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101018,0,,Dharapuram Sub Division,9843972253,T2B1,10.75335,77.41324,Delivery,Ellisnagar SO,,B03B,BO,,,,"NANJUNDAPURAM BO, NANJUNDAPURAM, ELLISNA","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211103012,Ponnapuram BO,2922910312,Ellisnagar SO,638657,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101019,0,,Dharapuram Sub Division,9688735970,T2B1,10.698419,77.374793,Delivery,Ellisnagar SO,,B03C,BO,,,,"NEAR BUS STOP, PONNAPURAM, ELLISNAGAR","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211103013,Thoppampatti BO,2922910313,Ellisnagar SO,638657,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101020,0,,Dharapuram Sub Division,9943134621,T2B1,10.77944,77.45444,Delivery,Ellisnagar SO,,B03D,BO,,,,"NEAR MIDDLE SCHOOL, THOPPAMPATTI, ELLISN","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211104001,Kangayam East BO,2922910401,Kangayam North SO,638701,Dharapuram HO,Tirupur Division,KANGEYAM,PW030105018,0,,Dharapuram Sub Division,9486520654,T2B1,11.005,77.56289,Non-Delivery,Kangayam North SO,,B041,BO,,,,"NEAR PERUMAL TEMPLE, KANGAYAM EAST, KANG","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211105001,Alambadi BO,2922910501,Kangayam SO,638701,Dharapuram HO,Tirupur Division,KANGAYAM,PW030105002,0,,Tirupur South Sub Division,9444646576,T2B1,11.04966,77.57331,Delivery,Kangayam SO,,B051,BO,,,,"NEAR PANCHAYAT OFFICE, ALAMPADI , KANGAY","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211105002,Aratholuvu BO,2922910502,Kangayam SO,638701,Dharapuram HO,Tirupur Division,KANGAYAM,PW030105003,0,,Dharapuram Sub Division,9367522424,T2B1,10.92609,77.56816,Delivery,Kangayam SO,,B052,BO,,,,"MALAKATTUPUDUR, ARATHOLUVU, KANGAYAM","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211105003,Avanashipalayampudur BO,2922910503,Kangayam SO,638701,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030105004,0,,Tirupur South Sub Division,9965260288,T2B1,10.952103,77.5718113,Delivery,Kangayam SO,,B053,BO,,,,"OPPOSITE TO GOVT SCHOOL, AVANASHIPALAYAM","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211105004,Kadayur BO,2922910504,Kangayam SO,638701,Dharapuram HO,Tirupur Division,KANGAYAM,PW030105005,0,,Walajapet Sub Division,4257230620,T2B1,10.98668,77.518307,Delivery,Kangayam SO,,B054,BO,,,,"NEAR BUSSTOP, KADAIYUR, KANGAYAM","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211105005,Keeranur BO,2922910505,Kangayam SO,638701,Dharapuram HO,Tirupur Division,KANGAYAM,PW030105006,0,,Tirupur South Sub Division,7602531611,T2B1,11.07745,77.54932,Delivery,Kangayam SO,,B055,BO,,,,"KEERANUR BO, KEERANUR, KANGAYAM","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211105006,Kosavampalayam BO,2922910506,Kangayam SO,638701,Dharapuram HO,Tirupur Division,KANGEYAM,PW030105007,0,,Tirupur South Sub Division,9952651856,T2B1,10.96915,77.46155,Delivery,Kangayam SO,,B056,BO,,,,"NEAR  SCHOOL, KOSAVAMPALAYAM, KANGAYAM","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211105007,Mudianerichal BO,2922910507,Kangayam SO,638701,Dharapuram HO,Tirupur Division,KANGEYAM,PW030105008,0,,Dharapuram Sub Division,4257230620,T2B1,10.98394,77.47716,Delivery,Kangayam SO,,B057,BO,,,,"NEAR BUS STOP, MUDIANERICHAL, KANGAYAM","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211105008,Nathakattuvalasu BO,2922910508,Kangayam SO,638701,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030105009,0,,Tirupur South Sub Division,9842110703,T2B1,11.09342,77.61699,Delivery,Kangayam SO,,B058,BO,,,,"NATHAKATTUVALASU BO, NATHAKATTUVALASU, K","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211105009,Olapalayam BO,2922910509,Kangayam SO,638701,Dharapuram HO,Tirupur Division,KANGEYAM,PW030105010,0,,Tirupur South Sub Division,9942152921,T2B1,10.96214,77.64758,Delivery,Kangayam SO,,B059,BO,,,,"UTHAMAPALAYAM ROAD, OLAPALAYAM, KANGAYAM","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211105010,Padiyur BO,2922910510,Kangayam SO,638701,Dharapuram HO,Tirupur Division,KANGAYAM,PW030305027,0,,Tirupattur sub division,9442545221,T2B1,11.06083,77.49205,Delivery,Kangayam SO,,B05A,BO,,,,"NEAR TELEPHONE EXCHANGE, PADIYUR, KANGAY","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211105011,Pappinipachapalayam BO,2922910511,Kangayam SO,638701,Dharapuram HO,Tirupur Division,KANGAYAM,PW030105011,0,,Tirupur South Sub Division,9788830286,T2B1,11.01569,77.62217,Delivery,Kangayam SO,,B05B,BO,,,,"NEAR ANGANVADI, PAPPINIPACHAPALAYAM, KAN","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211105012,Paranjervali BO,2922910512,Kangayam SO,638701,Dharapuram HO,Tirupur Division,KANGAYAM,PW030105012,0,,Tirupur South Sub Division,9965805273,T2B1,11.07275,77.60624,Delivery,Kangayam SO,,B05C,BO,,,,"PARANJERVALI BO, PARANJERVALI, KANGAYAM","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211105013,Pothiapalayam BO,2922910513,Kangayam SO,638701,Dharapuram HO,Tirupur Division,KANGEYAM,PW030105013,0,,Tirupur South Sub Division,9994454360,T2B1,10.96711,77.54219,Delivery,Kangayam SO,,B05D,BO,,,,"KALINJIKATTUPUDUR, POTHIAPALAYAM, KANGAY","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211105014,Sivamalai BO,2922910514,Kangayam SO,638701,Dharapuram HO,Tirupur Division,KANGAYAM,PW030105014,0,,Tirupattur sub division,9025348103,T2B1,11.0309,77.53761,Delivery,Kangayam SO,,B05E,BO,,,,"OPPOSITE TO GOVT SCHOOL, SIVANMALAI, KAN","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211105015,Veeracholapuram BO,2922910515,Kangayam SO,638701,Dharapuram HO,Tirupur Division,KANGAYAM,PW030105015,0,,Tirupur South Sub Division,9942156251,T2B1,11.00265,77.64964,Delivery,Kangayam SO,,B05F,BO,,,,"NEAR BUS STOP, VEERACHOLAPURAM, KANGAYAM","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211105016,Veeranampalayam BO,2922910516,Kangayam SO,638701,Dharapuram HO,Tirupur Division,KANGAYAM,PW030105016,0,,Tirupur South Sub Division,4257230620,T2B1,10.98361,77.59124,Delivery,Kangayam SO,,B05G,BO,,,,"NEAR TEMPLE, VEERANAMPALAYAM, KANGAYAM","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211105017,Thammareddipalayam BO,2922910517,Kangayam SO,638701,Dharapuram HO,Tirupur Division,TIRUPUR,PW030305028,0,,Tirupur South Sub Division,9659943893,T2B1,11.09378,77.50928,Delivery,Kangayam SO,,B05H,BO,,,,"NEAR MIDDLE SCHOOL, THAMMAREDDIPALAYAM,","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211106001,Avanashipalayam BO,2922910601,Koduvoi SO,638660,Dharapuram HO,Tirupur Division,KANGAYAM,PW030101023,0,,Tirupur South Sub Division,9486443485,T2B1,10.9521,77.57181,Delivery,Koduvoi SO,,B061,BO,,,,"AVANASHIPALAYAM BO, AVANASHIPALAYAM, KOD","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211106002,Kurukkapalayam BO,2922910602,Koduvoi SO,638660,Dharapuram HO,Tirupur Division,KANGAYAM,PW030101024,0,,Dharapuram Sub Division,8012152540,T2B1,10.94306,77.48023,Delivery,Koduvoi SO,,B062,BO,,,,"KURUKKAPALAYAM BO, KURUKKAPALAYAM, KODUV","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211106003,Nagalingapuram BO,2922910603,Koduvoi SO,638660,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101025,0,,Dharapuram Sub Division,9688486927,T2B1,10.749316,77.38314,Non-Delivery,Koduvoi SO,,B063,BO,,,,"NAGALINGAPURAM BO, NAGALINGAPURAM, KODUV","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211106004,Nelali BO,2922910604,Koduvoi SO,638660,Dharapuram HO,Tirupur Division,DHARAUPRAM,PW030101026,0,,Dharapuram Sub Division,9047405443,T2B1,10.93298,77.46562,Delivery,Koduvoi SO,,B064,BO,,,,"NEAR BUS STOP, NELALI, KODUVAI","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211107001,Alampalayam BO,2922910701,Kolathupalayam SO,638661,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101028,0,,Dharapuram Sub Division,9095905648,T2B1,10.7640088,77.6291403,Delivery,Kolathupalayam SO,,B071,BO,,,,"NEAR RATION SHOP, ALAMPALAYAM, KOLATHUPA","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211107002,Kalipalayam BO,2922910702,Kolathupalayam SO,638661,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101029,0,,Tirupur South Sub Division,9842187967,T2B1,10.76148,77.56987,Delivery,Kolathupalayam SO,,B072,BO,,,,"NEAR BUS STOP, KALIPALAYAM, KOLATHUPALAY","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211107003,Karaiyur BO,2922910703,Kolathupalayam SO,638661,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101030,0,,Dharapuram Sub Division,9245853412,T2B1,10.76681,77.60069,Delivery,Kolathupalayam SO,,B073,BO,,,,"NEAR BUS STOP, KARAIYUR, KOLATHUPALAYAM","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211107004,Mettuvalasu BO,2922910704,Kolathupalayam SO,638661,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101031,0,,Dharapuram Sub Division,9487360157,T2B1,10.77053,77.66789,Delivery,Kolathupalayam SO,,B074,BO,,,,"NEAR TEMPLE, METTUVALASU, KOLATHUPALAYAM","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211107005,Nallampalayam BO,2922910705,Kolathupalayam SO,638661,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101032,0,,Dharapuram Sub Division,7708516444,T2B1,10.73665,77.61547,Delivery,Kolathupalayam SO,,B075,BO,,,,"NEAR TEMPLE, NALLAMPALAYAM, KOLATHUPALAY","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211107006,Peramium BO,2922910706,Kolathupalayam SO,638661,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101033,0,,Dharapuram Sub Division,9626361133,T2B1,10.81494,77.62817,Delivery,Kolathupalayam SO,,B076,BO,,,,"PERAMIUM BO, PERAMIUM, KOLATHUPALAYAM","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211107007,Rattalavalasu BO,2922910707,Kolathupalayam SO,638661,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101034,0,,Dharapuram Sub Division,9659789118,T2B1,10.7405,77.58128,Delivery,Kolathupalayam SO,,B077,BO,,,,"RETTALAVALASU BO, RETTALAVALASU, KOLATHU","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211107008,Thottiapalayam BO,2922910708,Kolathupalayam SO,638661,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101035,0,,Dharapuram Sub Division,9442608015,T2B1,10.84055,77.63174,Delivery,Kolathupalayam SO,,B078,BO,,,,"NEAR SCHOOL, THOTTIAPALAYAM, KOLATHUPALA","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211107009,Vellavavipudur BO,2922910709,Kolathupalayam SO,638661,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101036,0,,Dharapuram Sub Division,9942262750,T2B1,10.74878,77.67504,Delivery,Kolathupalayam SO,,B079,BO,,,,"VELLAVAVIPUDUR BO, VELLAVAVIPUDUR, KOLAT","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211108001,Achur BO,2922910801,Kolinjivadi SO,638673,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101038,0,,Dharapuram Sub Division,9659824263,T2B1,10.71315,77.53672,Delivery,Kolinjivadi SO,,B081,BO,,,,"ACHUR BO, ACHUR, KOLINJIVADI","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211108002,Bagavankoil BO,2922910802,Kolinjivadi SO,638673,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101039,0,,Dharapuram Sub Division,9751124114,T2B1,10.7172,77.64979,Delivery,Kolinjivadi SO,,B082,BO,,,,"NEAR TEMPLE, BAGAVANKOIL, KOLINJIVADI","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211108003,Bommanallur BO,2922910803,Kolinjivadi SO,638673,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101040,0,,Dharapuram Sub Division,9786173309,T2B1,10.61267,77.5224,Delivery,Kolinjivadi SO,,B083,BO,,,,"NEAR TEMPLE, BOMMANALLUR, KOLINJIVADI","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211108004,Koneripatti BO,2922910804,Kolinjivadi SO,638673,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101041,0,,Dharapuram Sub Division,4202222460,T2B1,10.70385,77.59886,Delivery,Kolinjivadi SO,,B084,BO,,,,"NEAR TEMPLE, KONERIPATTI, KOLINJIVADI","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211108005,Manakkadavu BO,2922910805,Kolinjivadi SO,638673,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101042,0,,Dharapuram Sub Division,9787458712,T2B1,10.67509,77.5447,Delivery,Kolinjivadi SO,,B085,BO,,,,"NEAR BUS STOP, MANAKADAVU, KOLINJIVADI","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211108006,Ponnivadi BO,2922910806,Kolinjivadi SO,638673,Dharapuram HO,Tirupur Division,DHARAPRAM,PW030101043,0,,Dharapuram Sub Division,9715124947,T2B1,10.69531,77.62026,Delivery,Kolinjivadi SO,,B086,BO,,,,"PONNIVADI BO, PONNIVADI, KOLINJIVADI","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211108007,Therpatti BO,2922910807,Kolinjivadi SO,638673,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101044,0,,Dharapuram Sub Division,9843339650,T2B1,10.69211,77.56871,Delivery,Kolinjivadi SO,,B087,BO,,,,"NEAR SCHOOL, THERPATTI, KOLINJIVADI","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211108008,Undarapatti BO,2922910808,Kolinjivadi SO,638673,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101045,0,,Dharapuram Sub Division,9843339689,T2B1,10.64993,77.53422,Delivery,Kolinjivadi SO,,B088,BO,,,,"NEAR TEMPLE, UNDARAPATTI, KOLINJIVADI","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211108009,Veerajimangalam BO,2922910809,Kolinjivadi SO,638673,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101046,0,,Tirupur South Sub Division,9865294011,T2B1,10.77292,77.55672,Delivery,Kolinjivadi SO,,B089,BO,,,,"NEAR SCHOOL, VEERAJIMANGALAM, KOLINJIVAD","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211109001,Bellampatti BO,2922910901,Kundadam SO,638702,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101048,0,,Dharapuram Sub Division,9790660527,T2B1,10.78844,77.3632,Delivery,Kundadam SO,,B091,BO,,,,"NEAR PANCHAYAT OFFICE, BELLAMPATTI, KUND","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211109002,Devarajapatnam BO,2922910902,Kundadam SO,638702,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101049,0,,Tirupur South Sub Division,8344648351,T2B1,10.8115,77.42275,Delivery,Kundadam SO,,B092,BO,,,,"DEVARAJAPATTINAM BO, DEVARAJAPATTINAM, K","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211109003,Kokkampalayam BO,2922910903,Kundadam SO,638702,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101050,0,,Dharapuram Sub Division,7502387070,T2B1,10.89425,77.40947,Delivery,Kundadam SO,,B093,BO,,,,"NEAR PANCHAYAT OFFICE, KOKKAMPALAYAM, KU","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211109004,Muthugoundenpalayam BO,2922910904,Kundadam SO,638702,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101051,0,,Dharapuram Sub Division,9976105808,T2B1,10.85906,77.38661,Delivery,Kundadam SO,,B094,BO,,,,"NEAR GOVT SCHOOL, MUTHUGOUNDENPALAYAM, K","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211109005,Nandavanampalayam BO,2922910905,Kundadam SO,638702,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101052,0,,Dharapuram Sub Division,9788707515,T2B1,10.84719,77.36337,Delivery,Kundadam SO,,B095,BO,,,,"NEAR ELE SCHOOL, NANDAVANAMPALAYAM, KUND","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211109006,Rudravathi BO,2922910906,Kundadam SO,638702,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101053,0,,Dharapuram Sub Division,9524959221,T2B1,10.86702,77.4082,Delivery,Kundadam SO,,B096,BO,,,,"RUDRAVATHI BO, RUDRAVATHI, KUNDADAM","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211109007,Sadayapalayam BO,2922910907,Kundadam SO,638702,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101054,0,,Dharapuram Sub Division,9443168399,T2B1,10.8056,77.37639,Delivery,Kundadam SO,,B097,BO,,,,"NEAR TEMPLE, SADAYAPALAYAM, KUNDADAM","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211109008,Surianallur BO,2922910908,Kundadam SO,638702,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101055,0,,Dharapuram Sub Division,8489733546,T2B1,10.82094,77.478,Delivery,Kundadam SO,,B098,BO,,,,"NEAR GOVT SCHOOL, SURIANALLUR, KUNDADAM","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211110001,Chinnamarudur BO,2922911001,Mulanur SO,638106,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101057,0,,Tirupur South Sub Division,9943783803,T2B1,10.74845,77.81385,Delivery,Mulanur SO,,B101,BO,,,,"NEAR ELE SCHOOL, CHINNAMARUDUR, MULANUR","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211110002,Erasinampalayam BO,2922911002,Mulanur SO,638106,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101058,0,,Dharapuram Sub Division,9486937603,T2B1,10.84318,77.74235,Delivery,Mulanur SO,,B102,BO,,,,"NEAR SCHOOL, ERASINAMPALAYAM, MULANUR","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211110003,Kilangundal BO,2922911003,Mulanur SO,638106,Dharapuram HO,Tirupur Division,DHARAPRAM,PW030101059,0,,Dharapuram Sub Division,9524455518,T2B1,10.75411,77.72601,Delivery,Mulanur SO,,B103,BO,,,,"NEAR TEMPLE, KILANKUNDAL, MULANUR","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211110004,Komarapalayam Mulanur BO,2922911004,Mulanur SO,638106,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101060,0,,Dharapuram Sub Division,9442493489,T2B1,10.74847,77.76665,Delivery,Mulanur SO,,B104,BO,,,,"NEAR TEMPLE, KOMARAPALAYAM, MULANUR","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211110005,Kottaimulanur BO,2922911005,Mulanur SO,638106,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101061,0,,Dharapuram Sub Division,9842481650,T2B1,10.80948,77.67107,Delivery,Mulanur SO,,B105,BO,,,,"NEAR SCHOOL, KOTTAIMULANUR, MULANUR","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211110006,Mambadi BO,2922911006,Mulanur SO,638106,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101062,0,,Dharapuram Sub Division,8760439908,T2B1,10.86133,77.6038,Delivery,Mulanur SO,,B106,BO,,,,"NEAR SCHOOL, MAMBADI, MULANUR","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211110007,Nathachenniagoundenvalasu BO,2922911007,Mulanur SO,638106,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101063,0,,Dharapuram Sub Division,0,T2B1,10.6511,77.72672,Delivery,Mulanur SO,,B107,BO,,,,"NEAR SCHOOL, NATHACHENNIGOUNDENVALASU, M","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211110008,Nathapalayam BO,2922911008,Mulanur SO,638106,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101064,0,,Dharapuram Sub Division,9842303265,T2B1,10.73669,77.53227,Delivery,Mulanur SO,,B108,BO,,,,"NEAR RATION SHOP, NATHAPALAYAM, MULANUR","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211110009,Orathupalayam BO,2922911009,Mulanur SO,638106,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101065,0,,Dharapuram Sub Division,8012151464,T2B1,10.86706,77.76426,Delivery,Mulanur SO,,B109,BO,,,,"NEAR RIVER TEMPLE, ORATHUPALAYAM, MULANU","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211110010,Pattuthurai BO,2922911010,Mulanur SO,638106,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101066,0,,Dharapuram Sub Division,9487042284,T2B1,10.70207,77.739568,Delivery,Mulanur SO,,B10A,BO,,,,"NEAR SCHOOL, PATTUTHURAI, MULANUR","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211110011,Pichakkalpatti BO,2922911011,Mulanur SO,638106,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101067,0,,Dharapuram Sub Division,9442435254,T2B1,10.71254,77.80766,Delivery,Mulanur SO,,B10B,BO,,,,"NEAR TEMPLE, PICHAKKALPATTI, MULANUR","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211110012,Puliampatti Mulanur BO,2922911012,Mulanur SO,638106,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101068,0,,Dharapuram Sub Division,9442071444,T2B1,10.76641,77.76498,Delivery,Mulanur SO,,B10C,BO,,,,"PULIAMPATTI BO, PULIAMPATTI, MULANUR","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211110013,Rakkiavalasu BO,2922911013,Mulanur SO,638106,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101069,0,,Dharapuram Sub Division,9486864059,T2B1,10.82205,77.72095,Delivery,Mulanur SO,,B10D,BO,,,,"NEAR TEMPLE, RAKKIAVALASU, MULANUR","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
BO29211110014,Sammangarai BO,2922911014,Mulanur SO,638106,Dharapuram HO,Tirupur Division,DHARAPURAM,PW030101070,0,,Dharapuram Sub Division,9790195588,T2B1,10.70639,77.77545,Delivery,Mulanur SO,,B10E,BO,,,,"NEAR TEMPLE, SEMMANGARAI, MULANUR","Western Region, Coimbatore",,Tamil Nadu,TIRUPPUR
